0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143
60.023,7.557,62.924,7.557,30.638,14.036,7.835,9.647,18.015,9.342,7.276,14.673,11.129,10.245,12.569,18.474,21.384,12.996,9.803,18.911,25.092,27.659,12.565,8.42,14.113,20.428,14.817,17.193,23.647,6.046,27.113,8.902,8.554,7.758,17.534,25.215,28.977,26.958,9.865,18.681,17.441,12.767,13.276,3.286,92.184,97.915,100.627,47.513,36.79,30.027,30.878,30.027,29.622,31.233,37.469,31.88,30.414,28.8,33.121,32.362,36.789,23.314,21.247,34.775,23.03,35.843,25.805,26.115,21.178,0,1.378,12.908,21.361,29.174,39.362,5.172,22.591,14.129,47.942,41.868,13.009,15.506,18.152,14.452,14.673,17.118,48.314,15.3,43.207,92.367,92.367,21.907,21.205,48.292,44.055,30.779,45.02,93.13,15.59,21.439,37.361,33.457,29.317,68.863,83.482,81.063,90.078,9.938,22.529,27.373,30.057,12.198,7.451,15.057,40.222,40.316,5.975,16.769,5.636,11.046,31.139,11.203,102.363,34.507,10.734,6.517,22.496,24.668,82.662,19.204,14.124,6.714,29.775,57.267,22.239,8.887,3.441,23.148,43.64,30.307,21.847,19.309,11.046,44.753
60.989,8.328,64.085,8.328,31.8,15.39,7.826,10.235,19.182,10.72,6.762,13.82,10.215,9.568,11.745,19.794,22.249,11.979,9.947,17.568,26.14,28.795,12.752,8.575,12.792,21.622,13.705,16.049,22.295,7.132,28.385,7.651,7.514,7.105,18.463,24.114,29.751,27.769,11.065,19.668,18.819,12.627,11.911,2.287,90.851,96.587,99.298,46.211,35.443,28.678,29.516,28.678,28.271,29.855,36.116,30.507,29.037,27.422,31.799,31.015,35.454,24.41,20.143,35.385,24.408,36.513,24.679,25.005,19.897,1.378,0,11.614,20.375,28.109,40.62,3.794,23.845,14.224,47.995,42.165,12.279,14.549,17.199,13.829,13.82,15.741,48.416,14.691,43.311,91.071,91.071,20.697,19.915,48.19,44.311,30.809,46.274,91.827,14.649,22.67,37.974,34.105,28.288,68.887,82.15,79.709,88.734,11.278,23.709,28.74,31.425,12.176,7.671,13.779,40.723,40.883,5.99,15.395,7,12.41,29.957,12.581,101.047,33.207,12.092,7.868,21.424,23.697,81.302,20.312,14.332,6.122,28.752,56.137,21.257,8.643,3.082,23.905,43.957,28.981,20.469,20.055,12.41,44.643
71.769,19.253,75.518,19.253,43.272,26.877,12.006,20.544,30.691,21.972,9.175,7.46,5.808,7.963,6.954,31.379,28.254,4.782,13.723,6.262,37.348,40.217,15.618,13.154,8.165,33.166,12.628,5.545,11.03,18.629,39.998,8.661,10.928,8.313,25.317,13.406,34.447,32.911,20.642,26.853,29.975,19.69,2.618,9.779,79.323,85.038,87.754,34.606,24.034,17.311,18.345,17.311,19.607,19.717,24.769,20.75,18.39,17.222,23.77,22.329,23.957,35.752,17.35,38.374,35.564,39.955,13.778,21.378,8.288,12.908,11.614,0,19.103,24.773,52.226,8.159,35.451,22.194,45.707,42.164,8.076,6.667,8.572,9.817,7.46,6.972,46.519,10.432,49.604,79.46,79.46,9.348,8.301,44.599,43.871,29.218,55.038,80.223,15.293,31.722,40.872,37.486,25.418,65.881,70.619,68.317,77.262,21.898,35.228,40.1,42.03,19.91,13.12,9.778,49.445,49.944,11.704,7.119,18.077,23.858,18.65,23.773,89.463,21.6,22.86,18.766,11.076,22.085,69.981,28.402,22.809,13.274,25.924,44.954,19.875,16.236,10.722,28.896,44.053,17.442,10.383,25.364,23.858,41.107
64.046,20.964,71.179,20.964,41.321,31.702,26.87,19.972,31.025,28.84,24.39,26.466,23.874,25.273,25.483,34.458,42.598,23.689,29.13,18.898,34.462,38.231,31.802,27.944,10.938,33.386,7.049,23.877,20.482,22.71,40.715,13.358,12.864,23.978,38.837,29.788,49.974,48.054,31.086,40.031,36.016,13.775,16.541,20.898,82.726,88.622,91.199,41.909,30.138,24.805,24.267,24.805,16.038,20.693,30.227,20.059,21.789,19.378,17.07,17.849,30.931,33.892,2.757,55.189,41.037,56.48,29.684,5.696,22.53,21.361,20.375,19.103,0,8.061,51.452,17.991,36.387,15.914,64.718,60.553,26.587,25.769,27.47,28.481,26.466,13.918,65.469,29.216,33.864,84.734,84.734,25.047,22.224,63.701,62.429,47.96,65.661,85.189,5.805,42.41,57.771,54.029,8.017,84.982,74.308,70.578,80.042,30.453,34.82,44.158,48.982,14.925,27.29,9.326,37.595,38.758,25.412,13.341,26.22,29.494,32.324,30.538,93.62,30.898,30.961,27.184,28.447,3.335,71.603,40.522,17.083,15.025,8.453,56.626,0.884,14.652,22.579,44.124,62.421,26.446,16.195,40.281,29.494,60.208
69.211,29.013,77.326,29.013,48.508,39.745,34.088,27.946,38.784,36.888,31.437,32.216,30.16,31.858,31.605,42.397,50.189,29.548,36.31,22.686,41.653,45.484,38.867,35.21,17.054,41.08,14.427,28.672,22.595,30.769,48.333,20.738,20.621,30.913,46.514,33.069,57.396,55.544,38.983,47.765,44.069,21.582,22.162,28.386,78.199,84.088,86.587,40.138,28.943,25.066,23.981,25.066,13.814,19.104,28.748,17.861,21.001,18.751,12.676,14.418,30.003,41.281,8.024,62.29,49.053,63.678,32.746,3.397,25.899,29.174,28.109,24.773,8.061,0,58.674,25.384,44.105,23.48,70.306,66.903,32.735,31.231,32.469,34.551,32.216,18.336,71.186,35.197,35.646,80.876,80.876,28.545,25.542,68.814,68.64,53.989,73.702,81.208,13.801,50.389,64.854,61.211,1.184,90.094,70.009,65.83,75.329,38.458,42.402,52.073,57.023,22.755,34.646,15.497,41.729,43.167,32.775,17.947,34.192,37.555,34.115,38.595,89.239,30.955,38.987,35.156,32.34,5.219,66.615,48.378,24.644,23.013,1.524,56.135,7.259,22.71,30.075,51.566,68.789,27.025,18.553,47.748,37.555,65.4
27.475,33.513,24.67,33.513,10.167,25.921,43.804,33.086,21.733,31.045,45.289,53.018,49.9,48.307,50.944,21.158,40.364,51.987,44.063,57.994,17.023,13.222,45.2,43.316,50.953,19.197,48.659,56.435,62.587,33.64,12.272,45.855,43.979,46.088,38.37,64.269,45.303,43.524,34.805,37.431,24.41,37.972,52.211,42.603,131.129,136.921,139.612,86.769,75.695,68.955,69.563,68.955,65.703,68.763,76.274,68.942,68.537,66.55,68,68.14,75.836,17.63,53.228,52.195,20.18,51.565,64.939,57.103,60.513,39.362,40.62,52.226,51.452,58.674,0,44.146,16.776,35.584,73.014,63.588,50.969,54.22,56.751,51.743,53.018,55.164,72.49,52.41,42.666,131.631,131.631,61.248,60.523,75.888,66.114,59.201,35.689,132.358,47.127,31.179,53.808,50.548,58.075,92.227,122.451,119.66,128.862,32.233,17.274,15.46,20.924,36.931,42.55,51.062,30.494,28.628,42.707,54.645,34.803,28.886,70.412,29.558,141.494,73.782,31.202,34.398,61.475,53.528,121.073,34.859,34.424,40.657,58.301,96.279,52.003,38.824,42.095,43.035,64.61,69.457,60.027,41.813,28.886,72.892
63.773,11.12,67.36,11.12,35.116,19.147,8.908,12.565,22.549,14.514,6.673,11.919,8.313,8.544,10.05,23.478,24.822,9.59,11.177,13.887,29.208,32.059,13.908,9.959,9.273,25.036,11.016,13.086,18.575,10.509,31.955,4.657,5.557,6.515,21.226,21.2,32.034,30.162,14.507,22.555,22.613,13.081,8.165,3.043,87.169,92.919,95.625,42.625,31.731,24.965,25.762,24.965,24.589,26.067,32.386,26.738,25.245,23.63,28.214,27.343,31.778,27.595,17.359,37.215,28.201,38.49,21.682,22.155,16.418,5.172,3.794,8.159,17.991,25.384,44.146,0,27.383,15.214,48.272,43.131,10.862,12.269,14.861,12.669,11.919,11.958,48.823,13.535,43.894,87.489,87.489,17.452,16.406,48.04,45.155,31.134,49.729,88.228,12.548,26.106,39.8,36.04,25.68,69.023,78.471,75.974,85.024,14.991,27.086,32.516,35.188,12.968,9.304,10.431,42.37,42.696,7.426,11.627,10.768,16.184,26.759,16.374,97.412,29.636,15.837,11.61,18.627,21.32,77.55,23.471,15.601,6.085,26.162,53.04,18.872,9.157,4.715,26.195,44.968,25.338,16.675,22.368,16.184,44.486
39.718,16.96,40.652,16.96,8.83,9.619,27.426,16.893,5.386,14.613,28.693,36.462,33.244,31.751,34.364,4.978,27.613,35.3,27.952,41.249,7.193,6.683,29.452,27.063,34.51,3.04,32.657,39.702,45.873,16.887,4.605,29.292,27.535,29.463,24.625,47.595,34.243,32.133,19.035,24.158,9.828,22.612,35.476,25.839,114.46,120.236,122.934,70.008,59.006,52.253,52.913,52.253,49.628,52.371,59.608,52.662,52.008,50.095,52.253,52.167,59.116,5.301,37.807,41.462,9.262,41.403,48.243,42.079,43.738,22.591,23.845,35.451,36.387,44.105,16.776,27.383,0,20.637,60.698,52.068,34.465,37.598,40.165,35.374,36.462,38.576,60.467,36.087,37.952,114.873,114.873,44.488,43.749,62.793,54.591,45.294,35.137,115.61,31.485,19.602,43.567,39.785,43.684,80.98,105.773,103.091,112.241,16.216,2.663,9.059,16.313,21.471,26.224,34.759,28.785,27.736,26.19,38.081,18.208,12.396,53.678,13.365,124.773,57.016,15.244,17.902,44.816,38.886,104.562,22.024,19.482,24.193,43.985,79.648,37.048,22.694,25.383,30.413,53.403,52.712,43.446,28.177,12.396,59.54
50.576,8.323,56.222,8.323,25.492,17.679,21.951,6.102,15.357,16.674,20.919,27.134,23.521,23.475,25.241,19.357,33.594,24.739,23.923,26.155,18.663,22.374,26.659,22.541,17.28,17.606,13.738,27.671,29.964,10.932,24.86,13.632,11.327,21.128,29.595,35.584,41.43,39.267,20.906,30.309,22.044,2.731,20.83,16.266,96.978,102.845,105.483,54.006,42.306,35.903,36.052,35.903,30.494,34.141,42.685,34.041,34.4,32.177,32.485,32.787,42.746,17.988,17.653,47.841,26.376,48.66,35.906,21.6,29.554,14.129,14.224,22.194,15.914,23.48,35.584,15.214,20.637,0,62.06,55.736,25.994,27.417,29.953,27.722,27.134,21.951,62.408,28.594,29.094,98.295,98.295,31.283,29.412,62.396,57.987,44.906,52.335,98.877,11.728,30.469,50.385,46.392,23.047,82.988,88.402,85.116,94.484,19.032,18.939,28.86,34.5,2.287,21.559,16.811,27.281,27.75,20.089,21.318,15.904,16.354,40.363,17.874,107.663,41.548,19.09,16.696,33.252,18.262,86.339,29.861,1.17,9.162,23.35,66.503,16.516,6.076,17.301,35.827,57.468,36.939,26.463,32.151,16.354,58.852
99.716,54.546,97.037,54.546,69.162,52.165,40.173,56.946,59.465,48.737,41.688,38.271,40.943,39.89,39.273,55.923,33.151,41.036,38.139,48.016,66.922,67.381,35.405,39.523,53.817,60.674,57.901,41.7,49.863,52.071,63.249,52.238,53.768,41.759,36.127,39.506,27.791,29.493,43.403,36.543,50.871,60.622,48.318,46.23,93.715,98.046,100.625,56.492,54.814,51.867,53.725,51.867,61.651,58.661,55.859,60.383,56.174,56.841,65.969,63.764,53.629,64.705,63.057,21.409,53.345,22.647,40.233,66.938,45.475,47.942,47.995,45.707,64.718,70.306,73.014,48.272,60.698,62.06,0,9.984,38.192,39.112,37.88,36.281,38.271,51.982,1.729,35.519,91.068,89.713,89.713,42.982,45.85,5.426,7.793,17.19,49.089,91.027,60.203,41.987,20.605,22.915,71.03,20.944,86.168,87.211,93.33,46.249,62.496,57.653,52.697,60.129,40.5,55.441,86.583,86.221,42.024,52.359,47.254,50.567,42.706,48.935,100.496,49.907,46.901,46.787,39.042,67.778,89.74,38.791,61.976,53.887,71.535,50.803,65.519,56.631,44.931,30.36,9.79,50.074,52.829,32.608,50.567,6.386
90.555,47.802,87.387,47.802,60.305,44.044,34.449,50.221,51.351,41.152,36.463,34.794,36.782,35.28,35.299,47.45,24.498,37.383,32.242,45.639,58.586,58.724,29.431,33.599,49.938,52.327,53.542,39.119,48.343,45.224,54.296,47.474,48.686,36.729,27.899,38.911,18.296,20.182,35.886,28.043,42.274,54.624,44.76,40.7,99.216,103.865,106.509,59.212,55.528,51.499,53.331,51.499,59.949,57.725,56.585,59.343,55.39,55.637,64.328,62.319,54.487,56.371,59.236,11.546,44.251,12.677,39.768,63.507,43.729,41.868,42.165,42.164,60.553,66.903,63.588,43.131,52.068,55.736,9.984,0,34.169,35.97,35.381,32.357,34.794,48.918,9.071,31.736,84.349,95.849,95.849,41.501,44.091,14.483,2.538,13.247,39.217,97.096,55.547,32.868,10.622,13.124,67.494,28.929,91.304,91.747,98.522,38.583,54.035,48.354,43.042,53.988,34.495,51.543,78.919,78.401,36.215,49.187,40.241,42.788,43.394,41.086,106.688,50.702,39.107,39.643,37.756,63.77,94.166,30.045,55.502,48.254,67.999,56.248,61.4,50.744,39.217,21.711,1.892,49.95,50.651,24.541,42.788,13.113
72.889,20.549,75.114,20.549,42.963,25.048,7.257,22.514,30.465,19.928,5.876,2.17,2.762,2.787,1.131,29.82,21.343,3.403,7.781,12.889,37.85,40.122,8.611,7.992,15.8,32.716,19.712,7.232,17.033,18.94,38.75,14.194,15.974,5.26,19.003,13.643,26.871,25.504,16.766,20.609,27.146,23.938,10.626,10.008,82.778,88.344,91.08,37.866,28.766,22.515,23.954,22.515,27.237,26.541,29.662,27.813,24.784,24.106,31.514,29.886,28.345,35.956,25.107,30.403,32.49,32.037,14.44,29.339,12.783,13.009,12.279,8.076,26.587,32.735,50.969,10.862,34.465,25.994,38.192,34.169,0,3.74,5.89,1.915,2.17,15.011,38.899,2.731,54.753,82.152,82.152,12.018,13.022,37.528,35.94,21.381,48.915,83.033,22.037,26.408,32.876,29.578,33.327,58.689,74.104,72.385,80.987,18.911,34.854,37.357,37.87,23.779,8.562,17.416,52.93,53.136,8.276,15.191,16.262,22.108,20.124,21.439,92.485,25.251,19.953,16.585,10.833,29.725,74.25,22.598,26.289,16.934,33.833,45.354,27.409,19.983,9.615,21.562,36.054,21.965,17.768,18.316,22.108,33.988
75.523,22.864,78.194,22.864,45.955,28.322,10.813,24.623,33.373,23.199,8.934,1.664,4.393,5.988,3.347,33.065,24.919,2.681,11.51,9.927,40.588,43.045,12.278,11.642,14.832,35.7,19.238,3.68,13.668,21.549,41.965,14.56,16.64,8.137,22.702,10.105,30.114,28.861,20.355,24.311,30.636,25.135,9.243,12.279,79.069,84.647,87.383,34.146,25.063,18.896,20.391,18.896,24.433,23.29,25.971,24.652,21.402,20.906,28.777,26.998,24.621,38.774,23.973,33.177,36.042,34.9,10.85,27.85,9.237,15.506,14.549,6.667,25.769,31.231,54.22,12.269,37.598,27.417,39.112,35.97,3.74,0,2.65,4.426,1.664,12.992,39.962,4.635,55.646,78.513,78.513,8.291,9.507,37.933,37.564,22.858,52.59,79.38,21.828,30.148,35.583,32.469,31.929,59.218,70.391,68.648,77.263,22.369,37.829,40.87,41.566,25.145,12.126,16.443,54.632,54.964,11.574,13.311,19.419,25.336,16.502,24.791,88.814,21.511,23.406,19.839,7.288,28.731,70.51,26.33,27.854,18.255,32.434,42.062,26.537,21.34,12.312,24.979,37.862,18.271,14.951,21.868,25.336,34.444
78.172,25.513,80.783,25.513,48.56,30.836,13.143,27.262,35.99,25.71,11.474,3.753,7.028,8.446,5.807,35.593,26.264,5.285,13.576,10.281,43.228,45.662,13.94,13.875,16.603,38.304,21.182,3.823,13.255,24.193,44.507,16.894,19.039,10.709,24.353,7.765,30.933,29.836,22.655,25.964,33.028,27.627,10.982,14.929,77.02,82.558,85.296,32.165,23.643,17.822,19.445,17.822,24.603,22.892,24.596,24.374,20.812,20.614,28.981,27.048,23.086,41.405,25.51,33.455,38.38,35.258,8.587,29.124,8.614,18.152,17.199,8.572,27.47,32.469,56.751,14.861,40.165,29.953,37.88,35.381,5.89,2.65,0,5.829,3.753,14.134,38.82,5.634,58,76.297,76.297,6.979,8.947,36.388,36.832,22.152,54.09,77.188,23.865,32.043,35.78,32.871,33.234,57.685,68.36,66.772,75.282,24.781,40.435,43.244,43.687,27.675,14.45,18.177,57.198,57.553,14.053,14.549,21.967,27.866,14.279,27.266,86.658,19.786,25.822,22.353,4.972,30.311,68.688,28.112,30.417,20.8,33.737,39.532,28.204,23.88,14.936,26.067,37.267,16.94,15.273,23.194,27.866,32.947
74.096,22.009,76.018,22.009,43.967,25.861,7.953,24.046,31.558,20.772,7.188,2.81,4.676,4.271,2.998,30.642,20.568,5.045,7.933,14.196,39.034,41.182,8.112,8.457,17.665,33.748,21.621,8.107,18.088,20.27,39.578,16.1,17.855,6.726,18.533,13.498,25.694,24.435,17.209,20.145,27.693,25.721,12.404,11.594,82.817,88.338,91.077,37.987,29.33,23.275,24.796,23.275,28.657,27.693,30.259,29.03,25.826,25.293,32.969,31.267,28.828,37.095,26.969,28.914,32.923,30.596,14.358,31.155,13.658,14.452,13.829,9.817,28.481,34.551,51.743,12.669,35.374,27.722,36.281,32.357,1.915,4.426,5.829,0,2.81,16.679,36.996,0.872,56.56,82.001,82.001,12.547,13.932,35.62,34.096,19.504,48.328,82.909,23.952,26.227,31.355,28.152,35.161,56.775,74.164,72.6,81.099,19.547,35.887,37.841,37.967,25.527,9.193,19.285,54.545,54.71,9.276,16.895,17.243,22.981,20.04,22.187,92.403,25.589,20.587,17.476,10.757,31.606,74.515,22.283,27.981,18.716,35.667,44.754,29.299,21.745,11.017,20.561,34.244,22.567,19.165,17.507,22.981,32.078
74.673,22.144,77.097,22.144,44.902,27.099,9.395,24.008,32.361,21.974,7.777,0,3.647,4.713,2.121,31.862,23.255,2.79,9.942,11.407,39.672,42.03,10.621,10.157,15.548,34.648,19.769,5.321,15.284,20.68,40.783,14.698,16.66,7.055,21.051,11.484,28.499,27.224,18.921,22.661,29.276,24.951,10.078,11.533,80.613,86.176,88.913,35.707,26.719,20.559,22.049,20.559,25.891,24.883,27.63,26.221,23.027,22.483,30.216,28.486,26.267,37.814,24.796,31.682,34.639,33.381,12.274,28.824,10.889,14.673,13.82,7.46,26.466,32.216,53.018,11.919,36.462,27.134,38.271,34.794,2.17,1.664,3.753,2.81,0,14.128,39.066,3.148,55.637,79.984,79.984,9.938,11.154,37.3,36.453,21.777,50.93,80.863,22.256,28.542,34.109,30.941,32.874,58.55,71.941,70.243,78.829,21.028,36.783,39.495,40.039,24.883,10.705,17.171,54.244,54.516,10.312,14.394,18.255,24.138,17.956,23.518,90.315,23.128,22.068,18.621,8.67,29.507,72.118,24.699,27.505,17.989,33.38,43.274,27.259,21.071,11.362,23.331,36.685,19.93,16.398,20.206,24.138,33.785
72.512,21.654,77.51,21.654,45.654,30.939,18.456,22.236,33.435,26.45,15.569,14.128,12.767,14.856,13.899,35.061,34.936,11.643,20.376,5.031,39.251,42.511,22.462,19.634,4.683,35.974,9.104,10.349,8.019,21.853,43.181,9.31,11.294,14.793,31.801,15.909,41.337,39.748,26.192,33.286,34.544,19.227,4.682,14.626,75.983,81.792,84.474,32.171,20.659,14.052,14.444,14.052,12.977,14.117,21.166,14.793,13.456,11.701,16.976,15.74,20.959,37.952,11.637,45.346,40.12,46.924,15.862,14.991,8.724,17.118,15.741,6.972,13.918,18.336,55.164,11.958,38.576,21.951,51.982,48.918,15.011,12.992,14.134,16.679,14.128,0,52.883,17.224,46.743,76.787,76.787,11.16,8.451,50.503,50.548,35.846,61.189,77.44,11.955,37.648,47.843,44.453,19.104,71.794,67.318,64.518,73.698,26.921,37.9,44.334,47.14,19.838,19.425,5.548,48.323,49.1,17.782,0.664,22.726,28.034,19.144,28.315,86.439,19.597,27.786,23.56,14.542,16.441,65.99,34.62,22.841,14.55,19.605,44.785,14.544,16.818,16.025,35.723,50.81,14.99,4.87,32.116,28.034,47.075
99.314,54.793,96.399,54.793,68.863,52.074,40.589,57.201,59.386,48.779,42.203,39.066,41.639,40.506,39.993,55.736,32.867,41.814,38.515,49.008,66.786,67.147,35.753,39.899,54.596,60.53,58.609,42.644,50.977,52.291,62.912,52.865,54.342,42.309,35.973,40.707,27.199,28.98,43.45,36.315,50.64,61.034,49.135,46.703,95.437,99.773,102.353,58.061,56.199,53.128,54.986,53.128,62.762,59.865,57.247,61.577,57.393,58.009,67.094,64.912,55.027,64.568,63.862,20.608,52.949,21.73,41.453,67.81,46.547,48.314,48.416,46.519,65.469,71.186,72.49,48.823,60.467,62.408,1.729,9.071,38.899,39.962,38.82,36.996,39.066,52.883,0,36.253,91.358,91.442,91.442,44.082,46.922,7.127,6.695,17.688,47.908,92.756,60.864,41.57,19.629,22.164,71.891,20.766,87.88,88.903,95.045,46.266,62.319,57.179,52.049,60.511,40.864,56.22,86.646,86.242,42.431,53.245,47.427,50.564,44.064,48.912,102.225,51.293,46.888,46.929,40.154,68.559,91.428,38.494,62.293,54.359,72.396,52.516,66.279,57.059,45.366,30.068,8.604,51.359,53.86,32.483,50.564,8.017
74.883,22.855,76.721,22.855,44.704,26.551,8.662,24.903,32.323,21.477,8.029,3.148,5.484,5.14,3.763,31.332,20.636,5.65,8.477,14.534,39.82,41.934,8.394,9.096,18.368,34.496,22.386,8.283,18.278,21.095,40.264,16.924,18.7,7.586,18.754,13.153,25.533,24.338,17.795,20.364,28.297,26.59,13.036,12.46,82.482,87.984,90.723,37.703,29.255,23.304,24.863,23.304,29.029,27.914,30.199,29.286,25.993,25.538,33.359,31.613,28.715,37.869,27.664,28.554,33.483,30.267,14.035,31.802,13.778,15.3,14.691,10.432,29.216,35.197,52.41,13.535,36.087,28.594,35.519,31.736,2.731,4.635,5.634,0.872,3.148,17.224,36.253,0,57.427,81.587,81.587,12.51,14.067,34.802,33.442,18.813,48.456,82.507,24.745,26.557,30.971,27.835,35.824,55.975,73.839,72.343,80.795,20.191,36.634,38.416,38.398,26.398,9.874,19.99,55.41,55.571,10.049,17.465,17.991,23.691,19.695,22.862,92.016,25.416,21.228,18.199,10.464,32.322,74.28,22.563,28.852,19.585,36.33,44.177,30.029,22.616,11.862,20.51,33.626,22.522,19.537,17.567,23.691,31.264
39.093,36.59,50.984,36.59,35.028,41.956,51.038,34.174,35.495,43.535,49.959,55.637,52.14,52.375,53.901,40.506,60.992,53.036,52.974,51.715,31.052,33.738,55.674,51.597,42.5,35.881,37.739,55.113,54.124,39.139,39.373,41.107,39.01,50.109,57.108,62.348,68.704,66.488,48.615,57.457,45.356,30.857,47.592,45.3,113.256,119.11,121.527,75.366,63.759,58.665,58.068,58.665,48.924,54.031,63.741,53.071,55.447,53.041,48.322,49.968,64.641,32.666,36.614,75.578,47.055,76.101,62.441,36.794,55.412,43.207,43.311,49.604,33.864,35.646,42.666,43.894,37.952,29.094,91.068,84.349,54.753,55.646,58,56.56,55.637,46.743,91.358,57.427,0,116.341,116.341,57.67,55.163,91.49,86.678,73.954,72.937,116.614,34.867,55.529,78.023,74.017,34.492,112.009,105.275,100.775,110.238,46.127,35.291,46.58,54.177,31.158,50.604,41.26,12.663,14.73,49.176,46.09,44.108,42.265,65.818,44.011,124.364,64.76,45.8,44.717,60.452,32.961,101.315,56.312,29.103,37.852,34.319,90.484,33.611,34.864,46.391,63.518,86.015,60.304,49.896,60.116,42.265,87.946
148.573,98.236,154.29,98.236,122.371,106.264,89.324,99.002,109.958,101.247,87.211,79.984,82.513,84.466,81.853,110.829,100.975,80.337,89.87,73.641,116.036,119.246,89.936,90.139,81.282,112.474,84.576,75.709,69.1,97.992,119.44,86.025,88.08,86.336,100.003,68.534,102.981,102.782,98.865,101.574,109.021,95.58,79.429,89.194,8.27,9.033,11.229,44.865,56.13,62.783,62.367,62.783,68.697,64.335,55.665,64.731,63.897,66.15,68.324,67.036,55.868,114.697,82.155,101.799,114.505,103.843,67.715,80.339,71.195,92.367,91.071,79.46,84.734,80.876,131.631,87.489,114.873,98.295,89.713,95.849,82.152,78.513,76.297,82.001,79.984,76.787,91.442,81.587,116.341,0,0,70.739,71.162,84.427,95.272,86.937,128.357,1.506,86.862,108.071,103.083,102.164,81.991,95.263,11.726,17.606,11.277,100.757,114.479,119.257,119.967,96.353,90.637,81.532,122.218,123.462,89.94,77.36,97.349,103.235,62.028,102.974,10.843,57.864,101.779,97.934,71.328,84.429,18.688,103.967,99.297,91.302,82.117,39.772,84.624,93.581,89.913,99.852,97.034,62.18,72.018,98.03,103.235,83.789
148.573,98.236,154.29,98.236,122.371,106.264,89.324,99.002,109.958,101.247,87.211,79.984,82.513,84.466,81.853,110.829,100.975,80.337,89.87,73.641,116.036,119.246,89.936,90.139,81.282,112.474,84.576,75.709,69.1,97.992,119.44,86.025,88.08,86.336,100.003,68.534,102.981,102.782,98.865,101.574,109.021,95.58,79.429,89.194,8.27,9.033,11.229,44.865,56.13,62.783,62.367,62.783,68.697,64.335,55.665,64.731,63.897,66.15,68.324,67.036,55.868,114.697,82.155,101.799,114.505,103.843,67.715,80.339,71.195,92.367,91.071,79.46,84.734,80.876,131.631,87.489,114.873,98.295,89.713,95.849,82.152,78.513,76.297,82.001,79.984,76.787,91.442,81.587,116.341,0,0,70.739,71.162,84.427,95.272,86.937,128.357,1.506,86.862,108.071,103.083,102.164,81.991,95.263,11.726,17.606,11.277,100.757,114.479,119.257,119.967,96.353,90.637,81.532,122.218,123.462,89.94,77.36,97.349,103.235,62.028,102.974,10.843,57.864,101.779,97.934,71.328,84.429,18.688,103.967,99.297,91.302,82.117,39.772,84.624,93.581,89.913,99.852,97.034,62.18,72.018,98.03,103.235,83.789
81.114,28.571,84.763,28.571,52.487,35.582,18.809,29.892,39.875,30.528,16.51,9.938,11.839,13.931,11.448,40.219,33.114,9.656,19.739,6.149,46.659,49.46,20.558,19.743,15.17,42.318,19.938,5.003,6.905,27.808,48.984,17.653,19.957,15.623,30.989,4.748,37.913,36.806,28.274,32.599,38.29,28.688,10.467,18.648,71.025,76.653,79.383,26.089,16.789,10.843,12.484,10.843,18.681,16.262,17.713,17.849,14.034,14.137,23.025,20.897,16.33,45.026,22.657,40.302,43.798,42.137,4.772,25.388,2.647,21.907,20.697,9.348,25.047,28.545,61.248,17.452,44.488,31.283,42.982,41.501,12.018,8.291,6.979,12.547,9.938,11.16,44.082,12.51,57.67,70.739,70.739,0,3.01,40.831,42.758,28.274,60.857,71.559,22.807,38.404,42.581,39.77,29.467,61.964,62.331,60.446,69.142,30.035,44.405,48.521,49.649,29.02,20.107,16.452,58.394,58.987,19.248,11.773,26.641,32.555,9.309,32.239,80.919,13.279,31.052,27.202,3.953,27.403,62.275,34.616,31.972,22.553,29.948,35.607,25.638,25.443,19.22,33.012,43.367,10.02,10.111,30.05,32.555,37.555
